rebalance_date,formation_date,strategy,selected_assets,assets_with_sufficient_history,forecast_annual_volatility,target_equity_exposure,target_cash_weight,maximum_target_weight,erc_solver_success,erc_max_risk_contribution_error,history_last_date
2023-11-01,2023-10-31,monthly_vol_target_10,20,20,0.1786764838751039,0.5596707402743648,0.4403292597256352,0.02798353701371824,False,,2023-10-31
2023-11-01,2023-10-31,monthly_vol_target_15,20,20,0.1786764838751039,0.8395061104115472,0.1604938895884528,0.041975305520577356,False,,2023-10-31
2023-11-01,2023-10-31,monthly_vol_target_20,20,20,0.1786764838751039,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2023-10-31
2023-11-01,2023-10-31,monthly_risk_parity_cap_08_vol_15,20,20,0.17102534725294663,0.8770629758064453,0.12293702419355468,0.07016503806451563,True,0.007733465960944597,2023-10-31
2023-12-01,2023-11-30,monthly_equal,20,20,0.1535618668631562,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2023-11-30
2023-12-01,2023-11-30,monthly_risk_parity,20,20,0.14619857017262106,1.0,0.0,0.06923701210634572,True,1.7969802685452452e-07,2023-11-30
2023-12-01,2023-11-30,monthly_risk_parity_cap_08,20,20,0.14619857462528763,1.0,0.0,0.06923695635983253,True,2.0533545912193585e-07,2023-11-30
2023-12-01,2023-11-30,monthly_vol_target_10,20,20,0.1535618668631562,0.6512033361063078,0.34879666389369224,0.03256016680531539,False,,2023-11-30
2023-12-01,2023-11-30,monthly_vol_target_15,20,20,0.1535618668631562,0.9768050041594618,0.02319499584053819,0.048840250207973085,False,,2023-11-30
2023-12-01,2023-11-30,monthly_vol_target_20,20,20,0.1535618668631562,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2023-11-30
2023-12-01,2023-11-30,monthly_risk_parity_cap_08_vol_15,20,20,0.14619857462528763,1.0,0.0,0.06923695635983253,True,2.0533545912193585e-07,2023-11-30
2024-01-02,2023-12-29,monthly_equal,20,20,0.14593858961124637,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2023-12-29
2024-01-02,2023-12-29,monthly_risk_parity,20,20,0.13917307717878413,1.0000000000000002,-2.220446049250313e-16,0.07476208537053369,True,7.800669019064621e-08,2023-12-29
2024-01-02,2023-12-29,monthly_risk_parity_cap_08,20,20,0.13917307717878413,1.0000000000000002,-2.220446049250313e-16,0.07476208537053369,True,7.800669019064621e-08,2023-12-29
2024-01-02,2023-12-29,monthly_vol_target_10,20,20,0.14593858961124637,0.6852197233533756,0.31478027664662445,0.03426098616766877,False,,2023-12-29
2024-01-02,2023-12-29,monthly_vol_target_15,20,20,0.14593858961124637,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2023-12-29
2024-01-02,2023-12-29,monthly_vol_target_20,20,20,0.14593858961124637,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2023-12-29
2024-01-02,2023-12-29,monthly_risk_parity_cap_08_vol_15,20,20,0.13917307717878413,1.0000000000000002,-2.220446049250313e-16,0.07476208537053369,True,7.800669019064621e-08,2023-12-29
2024-02-01,2024-01-31,monthly_equal,20,20,0.23318360004151298,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2024-01-31
2024-02-01,2024-01-31,monthly_risk_parity,20,20,0.22079967318888066,1.0,0.0,0.07912207542598944,True,1.6901262186314048e-07,2024-01-31
2024-02-01,2024-01-31,monthly_risk_parity_cap_08,20,20,0.22079968358805357,1.0,0.0,0.07912208350745924,True,1.796156534616955e-07,2024-01-31
2024-02-01,2024-01-31,monthly_vol_target_10,20,20,0.23318360004151298,0.42884662550109576,0.5711533744989042,0.021442331275054786,False,,2024-01-31
2024-02-01,2024-01-31,monthly_vol_target_15,20,20,0.23318360004151298,0.6432699382516435,0.35673006174835653,0.03216349691258218,False,,2024-01-31
2024-02-01,2024-01-31,monthly_vol_target_20,20,20,0.23318360004151298,0.8576932510021915,0.14230674899780849,0.04288466255010957,False,,2024-01-31
2024-02-01,2024-01-31,monthly_risk_parity_cap_08_vol_15,20,20,0.22079968358805357,0.6793487996108514,0.3206512003891486,0.05375149245350198,True,1.796156534616955e-07,2024-01-31
2024-03-01,2024-02-29,monthly_equal,20,20,0.2013056172300726,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2024-02-29
2024-03-01,2024-02-29,monthly_risk_parity,20,20,0.18292639538771457,1.0,0.0,0.08884279621094271,True,1.0663823402784489e-07,2024-02-29
2024-03-01,2024-02-29,monthly_risk_parity_cap_08,20,20,0.18404391113060456,0.9999999999999998,2.220446049250313e-16,0.07999999999999999,True,0.005733427655284867,2024-02-29
2024-03-01,2024-02-29,monthly_vol_target_10,20,20,0.2013056172300726,0.49675712668121835,0.5032428733187817,0.024837856334060913,False,,2024-02-29
2024-03-01,2024-02-29,monthly_vol_target_15,20,20,0.2013056172300726,0.7451356900218274,0.25486430997817255,0.03725678450109137,False,,2024-02-29
2024-03-01,2024-02-29,monthly_vol_target_20,20,20,0.2013056172300726,0.9935142533624367,0.006485746637563294,0.049675712668121826,False,,2024-02-29
2024-03-01,2024-02-29,monthly_risk_parity_cap_08_vol_15,20,20,0.18404391113060456,0.8150228881712597,0.18497711182874033,0.06520183105370077,True,0.005733427655284867,2024-02-29
2024-04-01,2024-03-29,monthly_equal,20,20,0.3550966987685122,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2024-03-29
2024-04-01,2024-03-29,monthly_risk_parity,20,20,0.33938313381557983,0.9999999999999999,1.1102230246251565e-16,0.07308797565941173,True,1.203237919716882e-07,2024-03-29
2024-04-01,2024-03-29,monthly_risk_parity_cap_08,20,20,0.33938313381557983,0.9999999999999999,1.1102230246251565e-16,0.07308797565941173,True,1.203237919716882e-07,2024-03-29
2024-04-01,2024-03-29,monthly_vol_target_10,20,20,0.3550966987685122,0.2816134319096841,0.7183865680903159,0.014080671595484205,False,,2024-03-29
2024-04-01,2024-03-29,monthly_vol_target_15,20,20,0.3550966987685122,0.42242014786452614,0.5775798521354738,0.021121007393226306,False,,2024-03-29
2024-04-01,2024-03-29,monthly_vol_target_20,20,20,0.3550966987685122,0.5632268638193682,0.43677313618063185,0.02816134319096841,False,,2024-03-29
2024-04-01,2024-03-29,monthly_risk_parity_cap_08_vol_15,20,20,0.33938313381557983,0.44197835736147606,0.5580216426385239,0.03230330342482234,True,1.203237919716882e-07,2024-03-29
2024-05-06,2024-04-30,monthly_equal,20,20,0.255817373031153,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2024-04-30
2024-05-06,2024-04-30,monthly_risk_parity,20,20,0.23445982621331923,1.0,0.0,0.09619930701772247,True,1.4231472066084105e-07,2024-04-30
2024-05-06,2024-04-30,monthly_risk_parity_cap_08,20,20,0.23638699054451434,1.0,0.0,0.08,True,0.00991042890615873,2024-04-30
2024-05-06,2024-04-30,monthly_vol_target_10,20,20,0.255817373031153,0.3909038655784422,0.6090961344215577,0.019545193278922107,False,,2024-04-30
2024-05-06,2024-04-30,monthly_vol_target_15,20,20,0.255817373031153,0.5863557983676632,0.41364420163233684,0.029317789918383155,False,,2024-04-30
2024-05-06,2024-04-30,monthly_vol_target_20,20,20,0.255817373031153,0.7818077311568844,0.2181922688431156,0.03909038655784421,False,,2024-04-30
2024-05-06,2024-04-30,monthly_risk_parity_cap_08_vol_15,20,20,0.23638699054451434,0.6345526869075026,0.36544731309249745,0.050764214952600216,True,0.00991042890615873,2024-04-30
2024-06-03,2024-05-31,monthly_equal,20,20,0.3230242131057945,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2024-05-31
2024-06-03,2024-05-31,monthly_risk_parity,20,20,0.308731531411583,0.9999999999999999,1.1102230246251565e-16,0.08087024174263066,True,2.1629436951914327e-07,2024-05-31
2024-06-03,2024-05-31,monthly_risk_parity_cap_08,20,20,0.30883927775602815,1.0000000000000002,-2.220446049250313e-16,0.08000000000000002,True,0.0005865178250980263,2024-05-31
2024-06-03,2024-05-31,monthly_vol_target_10,20,20,0.3230242131057945,0.30957431654588935,0.6904256834541107,0.015478715827294463,False,,2024-05-31
2024-06-03,2024-05-31,monthly_vol_target_15,20,20,0.3230242131057945,0.4643614748188339,0.5356385251811662,0.023218073740941692,False,,2024-05-31
2024-06-03,2024-05-31,monthly_vol_target_20,20,20,0.3230242131057945,0.6191486330917787,0.3808513669082213,0.030957431654588925,False,,2024-05-31
2024-06-03,2024-05-31,monthly_risk_parity_cap_08_vol_15,20,20,0.30883927775602815,0.48568951815285166,0.5143104818471483,0.03885516145222813,True,0.0005865178250980263,2024-05-31
2024-07-01,2024-06-28,monthly_equal,20,20,0.23190289957415894,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2024-06-28
2024-07-01,2024-06-28,monthly_risk_parity,20,20,0.20796096963428962,1.0,0.0,0.09332906679221155,True,1.143395075078879e-07,2024-06-28
2024-07-01,2024-06-28,monthly_risk_parity_cap_08,20,20,0.21037108111239558,1.0,0.0,0.08,True,0.008739815032649825,2024-06-28
2024-07-01,2024-06-28,monthly_vol_target_10,20,20,0.23190289957415894,0.43121496188115405,0.568785038118846,0.021560748094057697,False,,2024-06-28
2024-07-01,2024-06-28,monthly_vol_target_15,20,20,0.23190289957415894,0.6468224428217307,0.35317755717826926,0.03234112214108654,False,,2024-06-28
2024-07-01,2024-06-28,monthly_vol_target_20,20,20,0.23190289957415894,0.8624299237623081,0.1375700762376919,0.043121496188115394,False,,2024-06-28
2024-07-01,2024-06-28,monthly_risk_parity_cap_08_vol_15,20,20,0.21037108111239558,0.7130257600371367,0.2869742399628633,0.05704206080297094,True,0.008739815032649825,2024-06-28
2024-08-01,2024-07-31,monthly_equal,20,20,0.14473069060661983,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2024-07-31
2024-08-01,2024-07-31,monthly_risk_parity,20,20,0.13433358653351005,1.0,0.0,0.08795314833615858,True,1.215308086388589e-07,2024-07-31
2024-08-01,2024-07-31,monthly_risk_parity_cap_08,20,20,0.1348086929631751,1.0,0.0,0.08000000000000046,True,0.006434161718041849,2024-07-31
2024-08-01,2024-07-31,monthly_vol_target_10,20,20,0.14473069060661983,0.6909384566663991,0.3090615433336009,0.034546922833319955,False,,2024-07-31
2024-08-01,2024-07-31,monthly_vol_target_15,20,20,0.14473069060661983,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2024-07-31
2024-08-01,2024-07-31,monthly_vol_target_20,20,20,0.14473069060661983,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2024-07-31
2024-08-01,2024-07-31,monthly_risk_parity_cap_08_vol_15,20,20,0.1348086929631751,1.0,0.0,0.08000000000000046,True,0.006434161718041849,2024-07-31
2024-09-02,2024-08-30,monthly_equal,20,20,0.15865287086923652,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2024-08-30
2024-09-02,2024-08-30,monthly_risk_parity,20,20,0.14047600887676379,1.0,0.0,0.11593343504124899,True,7.960507616283641e-08,2024-08-30
2024-09-02,2024-08-30,monthly_risk_parity_cap_08,20,20,0.14459654149091652,0.9999999999999999,1.1102230246251565e-16,0.08000000000000139,True,0.023529074415238625,2024-08-30
2024-09-02,2024-08-30,monthly_vol_target_10,20,20,0.15865287086923652,0.6303069049561743,0.36969309504382575,0.031515345247808704,False,,2024-08-30
2024-09-02,2024-08-30,monthly_vol_target_15,20,20,0.15865287086923652,0.9454603574342608,0.05453964256573918,0.04727301787171305,False,,2024-08-30
2024-09-02,2024-08-30,monthly_vol_target_20,20,20,0.15865287086923652,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2024-08-30
2024-09-02,2024-08-30,monthly_risk_parity_cap_08_vol_15,20,20,0.14459654149091652,0.9999999999999999,1.1102230246251565e-16,0.08000000000000139,True,0.023529074415238625,2024-08-30
2024-10-08,2024-09-30,monthly_equal,20,20,0.17729221622644464,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2024-09-30
2024-10-08,2024-09-30,monthly_risk_parity,20,20,0.1687838169370623,1.0,0.0,0.08823926318035531,True,1.4316762743382672e-07,2024-09-30
2024-10-08,2024-09-30,monthly_risk_parity_cap_08,20,20,0.1694408682218457,1.0,0.0,0.08000000000000002,True,0.005954184635282918,2024-09-30
2024-10-08,2024-09-30,monthly_vol_target_10,20,20,0.17729221622644464,0.5640405547882374,0.43595944521176255,0.02820202773941188,False,,2024-09-30
2024-10-08,2024-09-30,monthly_vol_target_15,20,20,0.17729221622644464,0.8460608321823562,0.15393916781764383,0.04230304160911781,False,,2024-09-30
2024-10-08,2024-09-30,monthly_vol_target_20,20,20,0.17729221622644464,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2024-09-30
2024-10-08,2024-09-30,monthly_risk_parity_cap_08_vol_15,20,20,0.1694408682218457,0.8852645856583304,0.11473541434166956,0.07082116685266644,True,0.005954184635282918,2024-09-30
2024-11-01,2024-10-31,monthly_equal,20,20,0.24955751937775786,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2024-10-31
2024-11-01,2024-10-31,monthly_risk_parity,20,20,0.2467395598292753,1.0,0.0,0.06006138398010238,True,2.842203840613955e-07,2024-10-31
2024-11-01,2024-10-31,monthly_risk_parity_cap_08,20,20,0.2467395598292753,1.0,0.0,0.06006138398010238,True,2.842203840613955e-07,2024-10-31
2024-11-01,2024-10-31,monthly_vol_target_10,20,20,0.24955751937775786,0.4007092242675683,0.5992907757324317,0.020035461213378417,False,,2024-10-31
2024-11-01,2024-10-31,monthly_vol_target_15,20,20,0.24955751937775786,0.6010638364013524,0.3989361635986476,0.03005319182006762,False,,2024-10-31
2024-11-01,2024-10-31,monthly_vol_target_20,20,20,0.24955751937775786,0.8014184485351366,0.19858155146486345,0.04007092242675683,False,,2024-10-31
2024-11-01,2024-10-31,monthly_risk_parity_cap_08_vol_15,20,20,0.2467395598292753,0.6079284574544448,0.3920715425455552,0.03651302451560273,True,2.842203840613955e-07,2024-10-31
2024-12-02,2024-11-29,monthly_equal,20,20,0.30378795656570895,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2024-11-29
2024-12-02,2024-11-29,monthly_risk_parity,20,20,0.2944701051864916,1.0,0.0,0.06737365185030586,True,1.7937983572136051e-07,2024-11-29
2024-12-02,2024-11-29,monthly_risk_parity_cap_08,20,20,0.2944701051864916,1.0,0.0,0.06737365185030586,True,1.7937983572136051e-07,2024-11-29
2024-12-02,2024-11-29,monthly_vol_target_10,20,20,0.30378795656570895,0.3291769730784906,0.6708230269215094,0.016458848653924524,False,,2024-11-29
2024-12-02,2024-11-29,monthly_vol_target_15,20,20,0.30378795656570895,0.49376545961773566,0.5062345403822643,0.024688272980886786,False,,2024-11-29
2024-12-02,2024-11-29,monthly_vol_target_20,20,20,0.30378795656570895,0.6583539461569812,0.3416460538430188,0.03291769730784905,False,,2024-11-29
2024-12-02,2024-11-29,monthly_risk_parity_cap_08_vol_15,20,20,0.2944701051864916,0.5093895691211273,0.4906104308788727,0.03431943548614414,True,1.7937983572136051e-07,2024-11-29
2025-01-02,2024-12-31,monthly_equal,20,20,0.3007286544203086,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2024-12-31
2025-01-02,2024-12-31,monthly_risk_parity,20,20,0.2862338731496207,1.0,0.0,0.08463721218999203,True,1.4978385799724325e-07,2024-12-31
2025-01-02,2024-12-31,monthly_risk_parity_cap_08,20,20,0.2868239341816702,1.0,0.0,0.08,True,0.003176877416065413,2024-12-31
2025-01-02,2024-12-31,monthly_vol_target_10,20,20,0.3007286544203086,0.3325256789804824,0.6674743210195175,0.016626283949024125,False,,2024-12-31
2025-01-02,2024-12-31,monthly_vol_target_15,20,20,0.3007286544203086,0.49878851847072386,0.5012114815292761,0.02493942592353619,False,,2024-12-31
2025-01-02,2024-12-31,monthly_vol_target_20,20,20,0.3007286544203086,0.6650513579609648,0.3349486420390352,0.03325256789804825,False,,2024-12-31
2025-01-02,2024-12-31,monthly_risk_parity_cap_08_vol_15,20,20,0.2868239341816702,0.5229689092298418,0.47703109077015815,0.04183751273838735,True,0.003176877416065413,2024-12-31
2025-02-05,2025-01-27,monthly_equal,20,20,0.3758482835775911,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-01-27
2025-02-05,2025-01-27,monthly_risk_parity,20,20,0.3590113108971706,1.0,0.0,0.08249018165526283,True,1.1449909070176956e-07,2025-01-27
2025-02-05,2025-01-27,monthly_risk_parity_cap_08,20,20,0.3593591794511928,1.0,0.0,0.08,True,0.0018165333268549202,2025-01-27
2025-02-05,2025-01-27,monthly_vol_target_10,20,20,0.3758482835775911,0.26606480425593254,0.7339351957440674,0.013303240212796628,False,,2025-01-27
2025-02-05,2025-01-27,monthly_vol_target_15,20,20,0.3758482835775911,0.3990972063838987,0.6009027936161013,0.01995486031919494,False,,2025-01-27
2025-02-05,2025-01-27,monthly_vol_target_20,20,20,0.3758482835775911,0.5321296085118651,0.4678703914881349,0.026606480425593257,False,,2025-01-27
2025-02-05,2025-01-27,monthly_risk_parity_cap_08_vol_15,20,20,0.3593591794511928,0.4174096797223253,0.5825903202776748,0.033392774377786025,True,0.0018165333268549202,2025-01-27
2025-03-03,2025-02-28,monthly_equal,20,20,0.22937760149777348,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-02-28
2025-03-03,2025-02-28,monthly_risk_parity,20,20,0.21799224933113448,1.0,0.0,0.08076244456947641,True,2.8063239073533586e-07,2025-02-28
2025-03-03,2025-02-28,monthly_risk_parity_cap_08,20,20,0.21805724731484888,1.0,0.0,0.08,True,0.0005466984781894307,2025-02-28
2025-03-03,2025-02-28,monthly_vol_target_10,20,20,0.22937760149777348,0.43596235790690613,0.5640376420930939,0.021798117895345307,False,,2025-02-28
2025-03-03,2025-02-28,monthly_vol_target_15,20,20,0.22937760149777348,0.6539435368603592,0.3460564631396408,0.032697176843017955,False,,2025-02-28
2025-03-03,2025-02-28,monthly_vol_target_20,20,20,0.22937760149777348,0.8719247158138123,0.12807528418618774,0.043596235790690614,False,,2025-02-28
2025-03-03,2025-02-28,monthly_risk_parity_cap_08_vol_15,20,20,0.21805724731484888,0.6878927522340853,0.3121072477659147,0.05503142017872682,True,0.0005466984781894307,2025-02-28
2025-04-01,2025-03-31,monthly_equal,20,20,0.21651325424022813,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-03-31
2025-04-01,2025-03-31,monthly_risk_parity,20,20,0.172151946778937,1.0,0.0,0.09761717598104522,True,2.5992427456211775e-07,2025-03-31
2025-04-01,2025-03-31,monthly_risk_parity_cap_08,20,20,0.17698359065930008,1.0,0.0,0.08,True,0.011564886754339317,2025-03-31
2025-04-01,2025-03-31,monthly_vol_target_10,20,20,0.21651325424022813,0.46186548879380346,0.5381345112061966,0.023093274439690174,False,,2025-03-31
2025-04-01,2025-03-31,monthly_vol_target_15,20,20,0.21651325424022813,0.6927982331907052,0.3072017668092948,0.034639911659535255,False,,2025-03-31
2025-04-01,2025-03-31,monthly_vol_target_20,20,20,0.21651325424022813,0.9237309775876069,0.07626902241239308,0.04618654887938035,False,,2025-03-31
2025-04-01,2025-03-31,monthly_risk_parity_cap_08_vol_15,20,20,0.17698359065930008,0.847536200623003,0.15246379937699694,0.06780289604984023,True,0.011564886754339317,2025-03-31
2025-05-06,2025-04-30,monthly_equal,20,20,0.2326444526731152,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-04-30
2025-05-06,2025-04-30,monthly_risk_parity,20,20,0.21875181996697077,1.0,0.0,0.08237186958169831,True,1.0317627752859382e-07,2025-04-30
2025-05-06,2025-04-30,monthly_risk_parity_cap_08,20,20,0.21894359514154668,0.9999999999999998,2.220446049250313e-16,0.07999999999999999,True,0.0017923561425951737,2025-04-30
2025-05-06,2025-04-30,monthly_vol_target_10,20,20,0.2326444526731152,0.42984046621781413,0.5701595337821859,0.0214920233108907,False,,2025-04-30
2025-05-06,2025-04-30,monthly_vol_target_15,20,20,0.2326444526731152,0.644760699326721,0.355239300673279,0.03223803496633605,False,,2025-04-30
2025-05-06,2025-04-30,monthly_vol_target_20,20,20,0.2326444526731152,0.8596809324356283,0.14031906756437174,0.0429840466217814,False,,2025-04-30
2025-05-06,2025-04-30,monthly_risk_parity_cap_08_vol_15,20,20,0.21894359514154668,0.6851079608107523,0.3148920391892477,0.05480863686486018,True,0.0017923561425951737,2025-04-30
2025-06-03,2025-05-30,monthly_equal,20,20,0.21030916633767516,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-05-30
2025-06-03,2025-05-30,monthly_risk_parity,20,20,0.20215998718268235,0.9999999999999998,2.220446049250313e-16,0.09088278393231906,True,1.3560926169498e-07,2025-05-30
2025-06-03,2025-05-30,monthly_risk_parity_cap_08,20,20,0.20320223699125547,1.0,0.0,0.08,True,0.007720164275027523,2025-05-30
2025-06-03,2025-05-30,monthly_vol_target_10,20,20,0.21030916633767516,0.47549044932943474,0.5245095506705653,0.023774522466471742,False,,2025-05-30
2025-06-03,2025-05-30,monthly_vol_target_15,20,20,0.21030916633767516,0.7132356739941522,0.2867643260058478,0.03566178369970761,False,,2025-05-30
2025-06-03,2025-05-30,monthly_vol_target_20,20,20,0.21030916633767516,0.9509808986588695,0.04901910134113052,0.047549044932943485,False,,2025-05-30
2025-06-03,2025-05-30,monthly_risk_parity_cap_08_vol_15,20,20,0.20320223699125547,0.7381808498813675,0.26181915011863255,0.05905446799050939,True,0.007720164275027523,2025-05-30
2025-07-01,2025-06-30,monthly_equal,20,20,0.1920175079522809,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-06-30
2025-07-01,2025-06-30,monthly_risk_parity,20,20,0.18542313841894664,1.0,0.0,0.0859132963372213,True,2.395105875574455e-07,2025-06-30
2025-07-01,2025-06-30,monthly_risk_parity_cap_08,20,20,0.18590570820832894,0.9999999999999999,1.1102230246251565e-16,0.07999999999999999,True,0.004166031441836672,2025-06-30
2025-07-01,2025-06-30,monthly_vol_target_10,20,20,0.1920175079522809,0.5207858443035904,0.47921415569640957,0.026039292215179522,False,,2025-06-30
2025-07-01,2025-06-30,monthly_vol_target_15,20,20,0.1920175079522809,0.7811787664553858,0.21882123354461425,0.039058938322769285,False,,2025-06-30
2025-07-01,2025-06-30,monthly_vol_target_20,20,20,0.1920175079522809,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-06-30
2025-07-01,2025-06-30,monthly_risk_parity_cap_08_vol_15,20,20,0.18590570820832894,0.8068606469679113,0.19313935303208873,0.06454885175743288,True,0.004166031441836672,2025-06-30
2025-08-01,2025-07-31,monthly_equal,20,20,0.1222302058196602,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-07-31
2025-08-01,2025-07-31,monthly_risk_parity,20,20,0.11113198581099751,1.0,0.0,0.09531337974363051,True,1.2467288655615416e-07,2025-07-31
2025-08-01,2025-07-31,monthly_risk_parity_cap_08,20,20,0.11197239367820531,1.0,0.0,0.08,True,0.00921889486941535,2025-07-31
2025-08-01,2025-07-31,monthly_vol_target_10,20,20,0.1222302058196602,0.8181283777558316,0.18187162224416842,0.04090641888779158,False,,2025-07-31
2025-08-01,2025-07-31,monthly_vol_target_15,20,20,0.1222302058196602,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-07-31
2025-08-01,2025-07-31,monthly_vol_target_20,20,20,0.1222302058196602,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-07-31
2025-08-01,2025-07-31,monthly_risk_parity_cap_08_vol_15,20,20,0.11197239367820531,1.0,0.0,0.08,True,0.00921889486941535,2025-07-31
2025-09-01,2025-08-29,monthly_equal,20,20,0.17446012288514667,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-08-29
2025-09-01,2025-08-29,monthly_risk_parity,20,20,0.1564754424623057,0.9999999999999998,2.220446049250313e-16,0.09723111365331624,True,3.5441109886430455e-07,2025-08-29
2025-09-01,2025-08-29,monthly_risk_parity_cap_08,20,20,0.15808069288824,1.0,0.0,0.08,True,0.015395144211803428,2025-08-29
2025-09-01,2025-08-29,monthly_vol_target_10,20,20,0.17446012288514667,0.5731968907635906,0.4268031092364094,0.028659844538179532,False,,2025-08-29
2025-09-01,2025-08-29,monthly_vol_target_15,20,20,0.17446012288514667,0.8597953361453858,0.14020466385461416,0.04298976680726929,False,,2025-08-29
2025-09-01,2025-08-29,monthly_vol_target_20,20,20,0.17446012288514667,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-08-29
2025-09-01,2025-08-29,monthly_risk_parity_cap_08_vol_15,20,20,0.15808069288824,0.9488824805825408,0.051117519417459234,0.07591059844660326,True,0.015395144211803428,2025-08-29
2025-10-09,2025-09-30,monthly_equal,20,20,0.1334207069487038,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-09-30
2025-10-09,2025-09-30,monthly_risk_parity,20,20,0.12450308811928348,0.9999999999999999,1.1102230246251565e-16,0.07476748336057318,True,2.0304599438608628e-07,2025-09-30
2025-10-09,2025-09-30,monthly_risk_parity_cap_08,20,20,0.12450308403544645,1.0,0.0,0.07476747871608777,True,8.701017437384717e-07,2025-09-30
2025-10-09,2025-09-30,monthly_vol_target_10,20,20,0.1334207069487038,0.7495088452682759,0.2504911547317241,0.03747544226341379,False,,2025-09-30
2025-10-09,2025-09-30,monthly_vol_target_15,20,20,0.1334207069487038,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-09-30
2025-10-09,2025-09-30,monthly_vol_target_20,20,20,0.1334207069487038,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-09-30
2025-10-09,2025-09-30,monthly_risk_parity_cap_08_vol_15,20,20,0.12450308403544645,1.0,0.0,0.07476747871608777,True,8.701017437384717e-07,2025-09-30
2025-11-03,2025-10-31,monthly_equal,20,20,0.14318601268105868,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-10-31
2025-11-03,2025-10-31,monthly_risk_parity,20,20,0.13587732492646762,1.0,0.0,0.08675559087564887,True,9.563753131797137e-08,2025-10-31
2025-11-03,2025-10-31,monthly_risk_parity_cap_08,20,20,0.13629811363004957,1.0,0.0,0.08,True,0.004573986778444207,2025-10-31
2025-11-03,2025-10-31,monthly_vol_target_10,20,20,0.14318601268105868,0.6983922390711876,0.30160776092881236,0.034919611953559374,False,,2025-10-31
2025-11-03,2025-10-31,monthly_vol_target_15,20,20,0.14318601268105868,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-10-31
2025-11-03,2025-10-31,monthly_vol_target_20,20,20,0.14318601268105868,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-10-31
2025-11-03,2025-10-31,monthly_risk_parity_cap_08_vol_15,20,20,0.13629811363004957,1.0,0.0,0.08,True,0.004573986778444207,2025-10-31
2025-12-01,2025-11-28,monthly_equal,20,20,0.09863465204590241,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-11-28
2025-12-01,2025-11-28,monthly_risk_parity,20,20,0.09153738241026829,1.0,0.0,0.08954877742224764,True,9.010071438941836e-08,2025-11-28
2025-12-01,2025-11-28,monthly_risk_parity_cap_08,20,20,0.09194733090974277,1.0,0.0,0.08,True,0.006651634581287397,2025-11-28
2025-12-01,2025-11-28,monthly_vol_target_10,20,20,0.09863465204590241,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-11-28
2025-12-01,2025-11-28,monthly_vol_target_15,20,20,0.09863465204590241,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-11-28
2025-12-01,2025-11-28,monthly_vol_target_20,20,20,0.09863465204590241,1.0000000000000002,-2.220446049250313e-16,0.05,False,,2025-11-28
2025-12-01,2025-11-28,monthly_risk_parity_cap_08_vol_15,20,20,0.09194733090974277,1.0,0.0,0.08,True,0.006651634581287397,2025-11-28
