ts_code,trade_date,symbol,name,area,industry,market,exchange,list_status,list_date,delist_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,reference_factor,open_adj,high_adj,low_adj,close_adj,limit_pre_close,up_limit,down_limit,is_suspended,is_st,is_research_universe,st_data_available,has_stock_metadata,is_listed_on_date,has_invalid_raw_price,has_invalid_adjusted_price,has_invalid_adj_factor,has_invalid_volume,has_invalid_amount,has_zero_volume,is_open_at_up_limit,is_open_at_down_limit,is_close_at_up_limit,is_close_at_down_limit,can_trade_at_open
000007.SZ,2025-02-05,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,7.0,7.03,6.9,7.0,6.95,0.05,0.7194,38044.0,26474.93,8.284,8.284,7.0,7.03,6.9,7.0,6.95,7.65,6.26,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-02-05,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.55,2.59,2.53,2.58,2.52,0.06,2.381,566340.83,145207.814,22.408,22.408,2.55,2.59,2.53,2.58,2.52,2.77,2.27,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-02-05,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.36,8.42,8.28,8.37,8.31,0.06,0.722,125831.02,104751.983,8.977,9.0053,8.333727915782928,8.393539360154577,8.253979323287398,8.343696489844868,8.31,9.14,7.48,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-02-05,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,2.83,2.99,2.78,2.92,2.77,0.15,5.4152,333974.0,96721.52,10.775,10.775,2.83,2.9899999999999998,2.78,2.92,2.77,3.05,2.49,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-02-05,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.16,8.22,8.1,8.15,8.1,0.05,0.6173,22135.59,18013.818,4.411,4.411,8.16,8.22,8.1,8.15,8.1,8.91,7.29,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-02-05,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,4.99,5.01,4.92,4.93,4.98,-0.05,-1.004,108777.78,53926.878,29.9276,30.3449,4.9213780239842615,4.941102986004238,4.852340656914342,4.862203137924331,4.98,5.48,4.48,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-02-06,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.35,11.45,11.3,11.36,11.37,-0.01,-0.088,955603.25,1084793.176,127.7841,134.5794,10.776905938055897,10.871856651166523,10.729430581500587,10.78640100936696,11.37,12.51,10.23,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-02-06,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,6.97,7.16,6.92,7.02,6.97,0.05,0.7174,1868805.47,1316869.589,181.704,181.704,6.97,7.159999999999999,6.919999999999999,7.02,6.97,7.67,6.27,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-02-06,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,11.62,12.17,11.56,11.88,11.45,0.43,3.7555,217442.47,257024.218,4.064,4.064,11.62,12.17,11.56,11.88,11.45,12.6,10.31,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-02-06,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.76,6.88,6.65,6.83,6.75,0.08,1.1852,256377.99,173875.713,39.74,39.74,6.76,6.88,6.65,6.830000000000001,6.75,7.43,6.08,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-02-06,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,7.02,7.12,6.94,7.0,7.0,0.0,0.0,55139.0,38602.576,8.284,8.284,7.02,7.12,6.94,7.0,7.0,7.7,6.3,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-02-06,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.58,2.73,2.58,2.67,2.58,0.09,3.4884,1024362.03,271732.889,22.408,22.408,2.58,2.73,2.58,2.67,2.58,2.84,2.32,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-02-06,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.34,8.55,8.29,8.5,8.37,0.13,1.5532,193929.16,164350.599,8.977,9.0053,8.313790767659045,8.523130822959814,8.263947897349338,8.473287952650107,8.37,9.21,7.53,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-02-06,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,2.93,2.94,2.8,2.9,2.92,-0.02,-0.6849,252095.0,72049.784,10.775,10.775,2.93,2.94,2.8,2.9,2.92,3.21,2.63,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-02-06,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.1,8.18,7.97,8.18,8.15,0.03,0.3681,49757.07,40242.758,4.411,4.411,8.1,8.18,7.969999999999999,8.18,8.15,8.97,7.34,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-02-06,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,4.92,4.97,4.89,4.96,4.93,0.03,0.6085,92085.6,45465.612,29.9276,30.3449,4.852340656914342,4.901653061964284,4.8227532138843765,4.891790580954296,4.93,5.42,4.44,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-02-07,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.36,11.45,11.31,11.38,11.36,0.02,0.1761,1407492.62,1601621.98,127.7841,134.5794,10.78640100936696,10.871856651166523,10.738925652811648,10.805391151989086,11.36,12.5,10.22,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-02-07,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.05,7.65,7.01,7.42,7.02,0.4,5.698,3269215.82,2417401.435,181.704,181.704,7.05,7.65,7.01,7.42,7.02,7.72,6.32,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-02-07,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,11.88,13.07,11.8,12.7,11.88,0.82,6.9024,220911.46,277873.724,4.064,4.064,11.88,13.07,11.8,12.7,11.88,13.07,10.69,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-02-07,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.8,7.12,6.8,6.97,6.83,0.14,2.0498,331227.99,231726.933,39.74,39.74,6.800000000000001,7.12,6.800000000000001,6.97,6.83,7.51,6.15,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-02-07,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,7.01,7.1,6.86,6.95,7.0,-0.05,-0.7143,83418.72,58293.735,8.284,8.284,7.01,7.1,6.86,6.95,7.0,7.7,6.3,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-02-07,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.66,2.76,2.65,2.71,2.67,0.04,1.4981,1078208.87,292514.626,22.408,22.408,2.66,2.76,2.65,2.71,2.67,2.94,2.4,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-02-07,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.54,8.72,8.49,8.62,8.5,0.12,1.4118,268804.66,231166.07,8.977,9.0053,8.51316224889787,8.692596582012815,8.463319378588166,8.592910841393401,8.5,9.35,7.65,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-02-07,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,2.88,2.95,2.86,2.91,2.9,0.01,0.3448,220004.0,64067.733,10.775,10.775,2.88,2.95,2.86,2.91,2.9,3.19,2.61,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-02-07,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.15,8.34,8.13,8.27,8.18,0.09,1.1002,58525.32,48397.099,4.411,4.411,8.15,8.34,8.13,8.27,8.18,9.0,7.36,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-02-07,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,4.95,5.08,4.94,5.06,4.96,0.1,2.0161,195638.76,98534.167,29.9276,30.3449,4.881928099944307,5.010140353074157,4.872065618934319,4.99041539105418,4.96,5.46,4.46,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-02-10,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.38,11.5,11.36,11.43,11.38,0.05,0.4394,1026590.93,1174044.624,127.7841,134.5794,10.805391151989086,10.919332007721836,10.78640100936696,10.852866508544398,11.38,12.52,10.24,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-02-10,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.39,7.45,7.27,7.42,7.42,0.0,0.0,1862257.73,1370839.101,181.704,181.704,7.390000000000001,7.449999999999999,7.2700000000000005,7.42,7.42,8.16,6.68,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-02-10,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,12.95,13.97,12.6,13.97,12.7,1.27,10.0,194050.0,259610.794,4.064,4.064,12.95,13.97,12.6,13.97,12.7,13.97,11.43,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True
000006.SZ,2025-02-10,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.91,7.29,6.91,7.28,6.97,0.31,4.4476,407276.7,289987.123,39.74,39.74,6.91,7.29,6.91,7.28,6.97,7.67,6.27,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-02-10,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,7.0,7.02,6.86,6.91,6.95,-0.04,-0.5755,67229.0,46460.423,8.284,8.284,7.0,7.02,6.86,6.91,6.95,7.65,6.26,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-02-10,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.73,2.78,2.71,2.78,2.71,0.07,2.583,996003.26,273197.184,22.408,22.408,2.73,2.78,2.71,2.78,2.71,2.98,2.44,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-02-10,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.64,8.67,8.48,8.54,8.62,-0.08,-0.9281,273503.13,233575.714,8.977,9.0053,8.612847989517286,8.642753711703108,8.453350804526224,8.51316224889787,8.62,9.48,7.76,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-02-10,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,2.89,3.0,2.89,2.98,2.91,0.07,2.4055,266854.0,79062.509,10.775,10.775,2.89,3.0,2.89,2.9800000000000004,2.91,3.2,2.62,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-02-10,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.33,8.49,8.25,8.48,8.27,0.21,2.5393,54314.0,45693.705,4.411,4.411,8.33,8.49,8.25,8.48,8.27,9.1,7.44,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-02-10,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,5.06,5.07,5.01,5.03,5.06,-0.03,-0.5929,143061.76,72035.766,29.9276,30.3449,4.99041539105418,5.000277872064169,4.941102986004238,4.960827948024216,5.06,5.57,4.55,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-02-11,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.4,11.47,11.37,11.42,11.43,-0.01,-0.0875,844520.03,963865.615,127.7841,134.5794,10.82438129461121,10.890846793788649,10.795896080678022,10.843371437233335,11.43,12.57,10.29,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-02-11,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.46,7.54,7.22,7.24,7.42,-0.18,-2.4259,1736090.54,1268761.11,181.704,181.704,7.46,7.54,7.220000000000001,7.24,7.42,8.16,6.68,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-02-11,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,14.25,14.59,13.67,13.7,13.97,-0.27,-1.9327,270321.95,379106.75,4.064,4.064,14.25,14.59,13.67,13.7,13.97,15.37,12.57,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-02-11,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,7.28,7.35,7.02,7.04,7.28,-0.24,-3.2967,303697.31,215991.561,39.74,39.74,7.28,7.35,7.0200000000000005,7.04,7.28,8.01,6.55,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-02-11,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.9,6.9,6.69,6.73,6.91,-0.18,-2.6049,66523.0,44914.83,8.284,8.284,6.9,6.9,6.69,6.73,6.91,7.6,6.22,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-02-11,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.8,2.82,2.72,2.75,2.78,-0.03,-1.0791,613595.2,168531.173,22.408,22.408,2.8,2.82,2.72,2.75,2.78,3.06,2.5,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-02-11,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.56,8.66,8.36,8.42,8.54,-0.12,-1.4052,228985.08,192611.301,8.977,9.0053,8.533099397021756,8.632785137641166,8.333727915782928,8.393539360154577,8.54,9.39,7.69,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-02-11,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,3.0,3.0,2.92,2.93,2.98,-0.05,-1.6779,167495.0,49205.335,10.775,10.775,3.0,3.0,2.92,2.93,2.98,3.28,2.68,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-02-11,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.52,8.54,8.32,8.35,8.48,-0.13,-1.533,32284.0,26984.159,4.411,4.411,8.52,8.54,8.32,8.35,8.48,9.33,7.63,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-02-11,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,5.05,5.05,4.98,5.01,5.03,-0.02,-0.3976,107803.81,53918.642,29.9276,30.3449,4.980552910044191,4.980552910044191,4.911515542974273,4.941102986004238,5.03,5.53,4.53,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-02-12,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.41,11.43,11.34,11.42,11.42,0.0,0.0,988806.83,1125323.633,127.7841,134.5794,10.833876365922272,10.852866508544398,10.767410866744836,10.843371437233335,11.42,12.56,10.28,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-02-12,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.25,7.96,7.13,7.96,7.24,0.72,9.9448,3797389.87,2862874.54,181.704,181.704,7.25,7.96,7.13,7.96,7.24,7.96,6.52,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True
000004.SZ,2025-02-12,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,13.67,14.18,13.45,14.0,13.7,0.3,2.1898,183709.53,256068.396,4.064,4.064,13.67,14.18,13.45,14.0,13.7,15.07,12.33,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-02-12,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,7.06,7.2,6.91,7.2,7.04,0.16,2.2727,343298.87,243148.62,39.74,39.74,7.059999999999999,7.200000000000001,6.91,7.200000000000001,7.04,7.74,6.34,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-02-12,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.73,6.76,6.59,6.72,6.73,-0.01,-0.1486,57191.8,38186.853,8.284,8.284,6.73,6.76,6.59,6.72,6.73,7.4,6.06,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-02-12,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.75,2.78,2.72,2.77,2.75,0.02,0.7273,615088.95,169528.476,22.408,22.408,2.75,2.78,2.72,2.77,2.75,3.03,2.48,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-02-12,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.38,8.85,8.37,8.74,8.42,0.32,3.8005,521915.36,452727.018,8.977,9.0053,8.353665063906812,8.822188044818052,8.343696489844868,8.712533730136698,8.42,9.26,7.58,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-02-12,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,2.93,2.96,2.88,2.93,2.93,0.0,0.0,151611.0,44186.019,10.775,10.775,2.93,2.96,2.88,2.93,2.93,3.22,2.64,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-02-12,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.4,8.48,8.25,8.48,8.35,0.13,1.5569,40067.65,33502.147,4.411,4.411,8.4,8.48,8.25,8.48,8.35,9.19,7.52,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-02-12,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,5.01,5.04,4.96,5.02,5.01,0.01,0.1996,113599.62,56788.382,29.9276,30.3449,4.941102986004238,4.970690429034204,4.891790580954296,4.9509654670142265,5.01,5.51,4.51,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-02-13,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.42,11.55,11.4,11.5,11.42,0.08,0.7005,1358639.27,1560709.511,127.7841,134.5794,10.843371437233335,10.966807364277148,10.82438129461121,10.919332007721836,11.42,12.56,10.28,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-02-13,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.79,8.22,7.7,7.97,7.96,0.01,0.1256,5741530.31,4569427.868,181.704,181.704,7.789999999999999,8.22,7.7,7.970000000000001,7.96,8.76,7.16,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-02-13,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,14.01,14.12,13.54,13.57,14.0,-0.43,-3.0714,141273.16,193597.087,4.064,4.064,14.01,14.12,13.54,13.57,14.0,15.4,12.6,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-02-13,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,7.19,7.27,7.07,7.14,7.2,-0.06,-0.8333,449288.46,321716.972,39.74,39.74,7.19,7.2700000000000005,7.07,7.14,7.2,7.92,6.48,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-02-13,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.7,6.79,6.68,6.71,6.72,-0.01,-0.1488,40714.0,27374.224,8.284,8.284,6.7,6.79,6.68,6.71,6.72,7.39,6.05,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-02-13,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.76,2.8,2.74,2.75,2.77,-0.02,-0.722,569436.0,157497.606,22.408,22.408,2.76,2.8,2.74,2.75,2.77,3.05,2.49,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-02-13,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.73,9.08,8.68,8.83,8.74,0.09,1.0297,519035.83,460370.428,8.977,9.0053,8.702565156074757,9.051465248242701,8.65272228576505,8.80225089669417,8.74,9.61,7.87,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-02-13,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,2.92,2.99,2.9,2.97,2.93,0.04,1.3652,243523.0,71866.976,10.775,10.775,2.92,2.9899999999999998,2.9,2.97,2.93,3.22,2.64,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-02-13,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.43,8.57,8.33,8.5,8.48,0.02,0.2358,57738.0,49103.431,4.411,4.411,8.43,8.57,8.33,8.5,8.48,9.33,7.63,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-02-13,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,5.02,5.04,4.99,5.03,5.02,0.01,0.1992,140105.46,70315.701,29.9276,30.3449,4.9509654670142265,4.970690429034204,4.9213780239842615,4.960827948024216,5.02,5.52,4.52,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-02-14,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.49,11.55,11.43,11.55,11.5,0.05,0.4348,973057.74,1118355.997,127.7841,134.5794,10.909836936410773,10.966807364277148,10.852866508544398,10.966807364277148,11.5,12.65,10.35,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-02-14,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.93,8.05,7.71,7.81,7.97,-0.16,-2.0075,2629994.42,2055201.912,181.704,181.704,7.93,8.05,7.71,7.81,7.97,8.77,7.17,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-02-14,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,13.57,13.83,13.24,13.66,13.57,0.09,0.6632,117495.0,159563.595,4.064,4.064,13.57,13.83,13.24,13.66,13.57,14.93,12.21,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-02-14,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,7.11,7.15,6.97,7.04,7.14,-0.1,-1.4006,256836.04,180913.081,39.74,39.74,7.109999999999999,7.15,6.97,7.04,7.14,7.85,6.43,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-02-14,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.71,6.71,6.6,6.67,6.71,-0.04,-0.5961,45372.0,30120.355,8.284,8.284,6.71,6.71,6.6,6.67,6.71,7.38,6.04,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-02-14,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.74,2.75,2.68,2.7,2.75,-0.05,-1.8182,557738.0,150844.413,22.408,22.408,2.74,2.75,2.68,2.7,2.75,3.03,2.48,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-02-14,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.79,9.05,8.74,8.98,8.83,0.15,1.6988,438018.72,389604.283,8.977,9.0053,8.762376600446403,9.02155952605688,8.712533730136698,8.95177950762329,8.83,9.71,7.95,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-02-14,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,2.97,2.98,2.86,2.87,2.97,-0.1,-3.367,240929.0,69690.048,10.775,10.775,2.97,2.9800000000000004,2.86,2.87,2.97,3.27,2.67,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-02-14,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.51,8.57,8.4,8.55,8.5,0.05,0.5882,48472.02,41079.192,4.411,4.411,8.51,8.57,8.4,8.55,8.5,9.35,7.65,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-02-14,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,5.09,5.11,5.03,5.05,5.03,0.02,0.3976,186958.3,94660.162,29.9276,30.3449,5.0200028340841465,5.039727796104124,4.960827948024216,4.980552910044191,5.03,5.53,4.53,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-02-17,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.6,11.8,11.55,11.78,11.55,0.23,1.9913,2061965.42,2413146.067,127.7841,134.5794,11.01428272083246,11.204184147053711,10.966807364277148,11.185194004431585,11.55,12.71,10.4,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-02-17,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.75,7.87,7.62,7.68,7.81,-0.13,-1.6645,2245270.83,1732605.874,181.704,181.704,7.75,7.87,7.619999999999999,7.680000000000001,7.81,8.59,7.03,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-02-17,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,13.74,13.94,13.55,13.77,13.66,0.11,0.8053,107696.1,148199.356,4.064,4.064,13.74,13.94,13.55,13.77,13.66,15.03,12.29,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-02-17,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,7.04,7.17,7.0,7.08,7.04,0.04,0.5682,313918.31,222159.407,39.74,39.74,7.04,7.17,7.0,7.080000000000001,7.04,7.74,6.34,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-02-17,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.69,6.69,6.55,6.66,6.67,-0.01,-0.1499,40847.0,27039.631,8.284,8.284,6.69,6.69,6.55,6.66,6.67,7.34,6.0,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-02-17,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.72,2.82,2.7,2.79,2.7,0.09,3.3333,1010288.07,279996.763,22.408,22.408,2.72,2.82,2.7,2.79,2.7,2.97,2.43,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
