date,window_days,rolling_return,rolling_annualized_volatility,rolling_sharpe
2021-10-15,63,-0.014661490092485852,0.18899776579270738,-0.20716132696617684
2021-10-18,63,-0.024323916284569647,0.18808616228764802,-0.4102706352136269
2021-10-19,63,-0.026019615783481664,0.18798449793917588,-0.4461251143707609
2021-10-20,63,-0.027598338753447083,0.18821501881384733,-0.47844608649309933
2021-10-21,63,-0.022965948894593913,0.18731507927993452,-0.3842132761996912
2021-10-22,63,-0.0246403973475966,0.1873797614486224,-0.41916898259159074
2021-10-25,63,-0.019351258930659365,0.18597540864733184,-0.31206846354896073
2021-10-26,63,-0.026408550228782968,0.18567188654283506,-0.4622560871771846
2021-10-27,63,-0.05713206718280184,0.1916096067973964,-1.0845072954346364
2021-10-28,63,-0.06023174337210424,0.1919669743080947,-1.1479678189148388
2021-10-29,63,-0.02686069547534664,0.19353931084073975,-0.4450547070576122
2021-11-01,63,0.009979761880016591,0.18644603771749593,0.29625264919245997
2021-11-02,63,0.016046637701224276,0.18442240133108528,0.42224415560706213
2021-11-03,63,0.04616107531383862,0.18235715539706676,1.0405280605458052
2021-11-04,63,0.04463695440701243,0.1822206569614295,1.0104163867567533
2021-11-05,63,0.047293099025926155,0.1824672474709662,1.0627933234845166
2021-11-08,63,0.03173440879709277,0.18005419752253918,0.7551362391638452
2021-11-09,63,0.03161281876261812,0.18004405850132732,0.752652919816275
2021-11-10,63,0.04213693084221637,0.1803822906091039,0.9678543728789201
2021-11-11,63,0.0625897205536714,0.18203971658120366,1.3711230560007357
2021-11-12,63,0.07270113090452046,0.18092204793555558,1.5797871750633539
2021-11-15,63,0.05852056732535438,0.17642380881991404,1.325601497633033
2021-11-16,63,0.04983905022576396,0.17619509075278747,1.1473954592301958
2021-11-17,63,0.05231438609540895,0.1764270326516538,1.1974331741922317
2021-11-18,63,0.047530892704450656,0.1772706965267515,1.093761700417929
2021-11-19,63,0.06219777867089116,0.17892123248713845,1.3840576769485617
2021-11-22,63,0.05320547001649922,0.1789495500744278,1.201196545899619
2021-11-23,63,0.06884045391681437,0.17750987409321106,1.5287099000062907
2021-11-24,63,0.0686133510292144,0.17747436598795638,1.5243766226802418
2021-11-25,63,0.08200414537702239,0.17841138402020199,1.7857300812449954
2021-11-26,63,0.08809161994703674,0.1778972198728133,1.9116897121143006
2021-11-29,63,0.059715225866886046,0.17273746872800566,1.3753902988246145
2021-11-30,63,0.07868131320120986,0.17685467181894718,1.7330448223639208
2021-12-01,63,0.09653512214936111,0.18120072729542233,2.0441300506206797
2021-12-02,63,0.10580657076873345,0.18032076910466457,2.2328793463292054
2021-12-03,63,0.11326303718122022,0.17945503270726576,2.3868910827892464
2021-12-06,63,0.1053443367605933,0.1814221810988178,2.2115553574636855
2021-12-07,63,0.09339553129015621,0.1799437925343832,1.9958947188389067
2021-12-08,63,0.08304468917870245,0.17834888190418383,1.8070294487576073
2021-12-09,63,0.09244294583557133,0.17977225051785628,1.9789811309017387
2021-12-10,63,0.08745256932537648,0.17882664465057985,1.890032554877726
2021-12-13,63,0.08180508115284346,0.17926053270200124,1.774159832021667
2021-12-14,63,0.07717075488606673,0.178042182410945,1.6923721573106525
2021-12-15,63,0.06489920637893887,0.17414983615392685,1.4733702496116219
2021-12-16,63,0.07691583699156479,0.173788518362221,1.7243812085620895
2021-12-17,63,0.08639053433734101,0.17210212252801677,1.9353623068012413
2021-12-20,63,0.08503595370629591,0.17202956164135794,1.9082106778979036
2021-12-21,63,0.11611078130519759,0.17434369856613657,2.5082140424002914
2021-12-22,63,0.10842525266809577,0.1744742905047458,2.354071005742714
2021-12-23,63,0.10208779293546177,0.17586786542616878,2.2113501405907763
2021-12-24,63,0.110548981588668,0.1743189994989519,2.3982685039482217
2021-12-27,63,0.12948529991453106,0.17548255638767982,2.7542852022491875
2021-12-28,63,0.13722704213239822,0.1771400021422121,2.8785467462425354
2021-12-29,63,0.16076136344008618,0.1748207923955759,3.3655062760465664
2021-12-30,63,0.2054733610651509,0.1618655231606038,4.520737656837303
2021-12-31,63,0.19781851232364578,0.16179394386795085,4.370975730285089
2022-01-04,63,0.2367993363388181,0.1632176241634593,5.0902619809526755
2022-01-05,63,0.2048355827114825,0.16062941199703984,4.541594647793459
2022-01-06,63,0.18361596405922098,0.15265599122257015,4.322527014300113
2022-01-07,63,0.1661465668213511,0.15448280020685612,3.902513494477608
2022-01-10,63,0.19780370839366723,0.15628836101211915,4.519247834860037
2022-01-11,63,0.19510682522666256,0.15634794403671265,4.46204405486938
2022-01-12,63,0.22422305318607827,0.16270875129448728,4.86365371603588
2022-01-13,63,0.26235037216414336,0.15986537588330998,5.686784481777965
2022-01-14,63,0.2671896732537291,0.15962104220290235,5.7876756307305355
2022-01-17,63,0.2915990423879147,0.16301951897459924,6.1216371818564
2022-01-18,63,0.28048786199109266,0.166333605280952,5.802601712383019
2022-01-19,63,0.3007420921898356,0.16506147114684735,6.2127833489165685
