trade_date,ts_code,name,exchange,market,is_known_suspended,has_market_data,has_valid_market_data,coverage_status
2021-01-06,603507.SH,振江股份,SSE,主板,True,False,False,missing_known_suspension
2021-01-07,000670.SZ,盈方微,SZSE,主板,False,False,False,missing_unexplained
2021-01-07,000760.SZ,斯太退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-07,000780.SZ,ST平能(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-07,000792.SZ,盐湖股份,SZSE,主板,False,False,False,missing_unexplained
2021-01-07,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-07,002359.SZ,北讯退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-07,002450.SZ,康得退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-07,002711.SZ,欧浦退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-07,600086.SH,退金钰(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-07,600485.SH,*ST信威(退),SSE,主板,False,False,False,missing_unexplained
2021-01-07,600614.SH,退鹏起(退),SSE,主板,False,False,False,missing_unexplained
2021-01-07,600634.SH,退富控(退),SSE,主板,False,False,False,missing_unexplained
2021-01-07,600677.SH,*ST航通(退),SSE,主板,False,False,False,missing_unexplained
2021-01-07,600701.SH,退工新(退),SSE,主板,False,False,False,missing_unexplained
2021-01-07,600796.SH,钱江生化,SSE,主板,True,False,False,missing_known_suspension
2021-01-07,600891.SH,退秋林(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-07,603507.SH,振江股份,SSE,主板,True,False,False,missing_known_suspension
2021-01-08,000670.SZ,盈方微,SZSE,主板,False,False,False,missing_unexplained
2021-01-08,000760.SZ,斯太退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-08,000780.SZ,ST平能(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-08,000792.SZ,盐湖股份,SZSE,主板,False,False,False,missing_unexplained
2021-01-08,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-08,002359.SZ,北讯退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-08,002450.SZ,康得退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-08,002711.SZ,欧浦退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-08,600086.SH,退金钰(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-08,600485.SH,*ST信威(退),SSE,主板,False,False,False,missing_unexplained
2021-01-08,600614.SH,退鹏起(退),SSE,主板,False,False,False,missing_unexplained
2021-01-08,600634.SH,退富控(退),SSE,主板,False,False,False,missing_unexplained
2021-01-08,600677.SH,*ST航通(退),SSE,主板,False,False,False,missing_unexplained
2021-01-08,600701.SH,退工新(退),SSE,主板,False,False,False,missing_unexplained
2021-01-08,600796.SH,钱江生化,SSE,主板,True,False,False,missing_known_suspension
2021-01-08,600891.SH,退秋林(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-08,603507.SH,振江股份,SSE,主板,True,False,False,missing_known_suspension
2021-01-11,000150.SZ,*ST宜康(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-11,000670.SZ,盈方微,SZSE,主板,False,False,False,missing_unexplained
2021-01-11,000760.SZ,斯太退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-11,000780.SZ,ST平能(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-11,000792.SZ,盐湖股份,SZSE,主板,False,False,False,missing_unexplained
2021-01-11,000826.SZ,*ST启环,SZSE,主板,True,False,False,missing_known_suspension
2021-01-11,000885.SZ,城发环境,SZSE,主板,True,False,False,missing_known_suspension
2021-01-11,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-11,002359.SZ,北讯退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-11,002450.SZ,康得退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-11,002642.SZ,荣联科技,SZSE,主板,True,False,False,missing_known_suspension
2021-01-11,002711.SZ,欧浦退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-11,600086.SH,退金钰(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-11,600485.SH,*ST信威(退),SSE,主板,False,False,False,missing_unexplained
2021-01-11,600614.SH,退鹏起(退),SSE,主板,False,False,False,missing_unexplained
2021-01-11,600634.SH,退富控(退),SSE,主板,False,False,False,missing_unexplained
2021-01-11,600677.SH,*ST航通(退),SSE,主板,False,False,False,missing_unexplained
2021-01-11,600701.SH,退工新(退),SSE,主板,False,False,False,missing_unexplained
2021-01-11,600796.SH,钱江生化,SSE,主板,True,False,False,missing_known_suspension
2021-01-11,600891.SH,退秋林(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-11,603507.SH,振江股份,SSE,主板,True,False,False,missing_known_suspension
2021-01-12,000670.SZ,盈方微,SZSE,主板,False,False,False,missing_unexplained
2021-01-12,000760.SZ,斯太退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-12,000780.SZ,ST平能(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-12,000792.SZ,盐湖股份,SZSE,主板,False,False,False,missing_unexplained
2021-01-12,000826.SZ,*ST启环,SZSE,主板,True,False,False,missing_known_suspension
2021-01-12,000885.SZ,城发环境,SZSE,主板,True,False,False,missing_known_suspension
2021-01-12,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-12,002359.SZ,北讯退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-12,002450.SZ,康得退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-12,002642.SZ,荣联科技,SZSE,主板,True,False,False,missing_known_suspension
2021-01-12,002711.SZ,欧浦退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-12,600086.SH,退金钰(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-12,600485.SH,*ST信威(退),SSE,主板,False,False,False,missing_unexplained
2021-01-12,600614.SH,退鹏起(退),SSE,主板,False,False,False,missing_unexplained
2021-01-12,600634.SH,退富控(退),SSE,主板,False,False,False,missing_unexplained
2021-01-12,600677.SH,*ST航通(退),SSE,主板,False,False,False,missing_unexplained
2021-01-12,600701.SH,退工新(退),SSE,主板,False,False,False,missing_unexplained
2021-01-12,600796.SH,钱江生化,SSE,主板,True,False,False,missing_known_suspension
2021-01-12,600891.SH,退秋林(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-12,603507.SH,振江股份,SSE,主板,True,False,False,missing_known_suspension
2021-01-13,000670.SZ,盈方微,SZSE,主板,False,False,False,missing_unexplained
2021-01-13,000760.SZ,斯太退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-13,000780.SZ,ST平能(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-13,000792.SZ,盐湖股份,SZSE,主板,False,False,False,missing_unexplained
2021-01-13,000826.SZ,*ST启环,SZSE,主板,True,False,False,missing_known_suspension
2021-01-13,000885.SZ,城发环境,SZSE,主板,True,False,False,missing_known_suspension
2021-01-13,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-13,002359.SZ,北讯退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-13,002450.SZ,康得退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-13,002642.SZ,荣联科技,SZSE,主板,True,False,False,missing_known_suspension
2021-01-13,002711.SZ,欧浦退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-13,600086.SH,退金钰(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-13,600485.SH,*ST信威(退),SSE,主板,False,False,False,missing_unexplained
2021-01-13,600614.SH,退鹏起(退),SSE,主板,False,False,False,missing_unexplained
2021-01-13,600634.SH,退富控(退),SSE,主板,False,False,False,missing_unexplained
2021-01-13,600677.SH,*ST航通(退),SSE,主板,False,False,False,missing_unexplained
2021-01-13,600701.SH,退工新(退),SSE,主板,False,False,False,missing_unexplained
2021-01-13,600796.SH,钱江生化,SSE,主板,True,False,False,missing_known_suspension
2021-01-13,600891.SH,退秋林(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-14,000662.SZ,天夏退(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-14,000670.SZ,盈方微,SZSE,主板,False,False,False,missing_unexplained
2021-01-14,000760.SZ,斯太退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-14,000780.SZ,ST平能(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-14,000792.SZ,盐湖股份,SZSE,主板,False,False,False,missing_unexplained
2021-01-14,000826.SZ,*ST启环,SZSE,主板,True,False,False,missing_known_suspension
2021-01-14,000885.SZ,城发环境,SZSE,主板,True,False,False,missing_known_suspension
2021-01-14,000996.SZ,中期退(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-14,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-14,002359.SZ,北讯退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-14,002450.SZ,康得退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-14,002642.SZ,荣联科技,SZSE,主板,True,False,False,missing_known_suspension
2021-01-14,002711.SZ,欧浦退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-14,600086.SH,退金钰(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-14,600485.SH,*ST信威(退),SSE,主板,False,False,False,missing_unexplained
2021-01-14,600614.SH,退鹏起(退),SSE,主板,False,False,False,missing_unexplained
2021-01-14,600634.SH,退富控(退),SSE,主板,False,False,False,missing_unexplained
2021-01-14,600677.SH,*ST航通(退),SSE,主板,False,False,False,missing_unexplained
2021-01-14,600701.SH,退工新(退),SSE,主板,False,False,False,missing_unexplained
2021-01-14,600796.SH,钱江生化,SSE,主板,True,False,False,missing_known_suspension
2021-01-14,600891.SH,退秋林(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-14,601866.SH,中远海发,SSE,主板,True,False,False,missing_known_suspension
2021-01-15,000528.SZ,柳工,SZSE,主板,True,False,False,missing_known_suspension
2021-01-15,000662.SZ,天夏退(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-15,000670.SZ,盈方微,SZSE,主板,False,False,False,missing_unexplained
2021-01-15,000760.SZ,斯太退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-15,000780.SZ,ST平能(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-15,000792.SZ,盐湖股份,SZSE,主板,False,False,False,missing_unexplained
2021-01-15,000826.SZ,*ST启环,SZSE,主板,True,False,False,missing_known_suspension
2021-01-15,000885.SZ,城发环境,SZSE,主板,True,False,False,missing_known_suspension
2021-01-15,000996.SZ,中期退(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-15,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-15,002359.SZ,北讯退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-15,002450.SZ,康得退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-15,002642.SZ,荣联科技,SZSE,主板,True,False,False,missing_known_suspension
2021-01-15,002711.SZ,欧浦退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-15,600086.SH,退金钰(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-15,600317.SH,营口港(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-15,600485.SH,*ST信威(退),SSE,主板,False,False,False,missing_unexplained
2021-01-15,600614.SH,退鹏起(退),SSE,主板,False,False,False,missing_unexplained
2021-01-15,600634.SH,退富控(退),SSE,主板,False,False,False,missing_unexplained
2021-01-15,600677.SH,*ST航通(退),SSE,主板,False,False,False,missing_unexplained
2021-01-15,600701.SH,退工新(退),SSE,主板,False,False,False,missing_unexplained
2021-01-15,600796.SH,钱江生化,SSE,主板,True,False,False,missing_known_suspension
2021-01-15,600891.SH,退秋林(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-15,601866.SH,中远海发,SSE,主板,True,False,False,missing_known_suspension
2021-01-15,601880.SH,辽港股份,SSE,主板,True,False,False,missing_known_suspension
2021-01-18,000528.SZ,柳工,SZSE,主板,True,False,False,missing_known_suspension
2021-01-18,000662.SZ,天夏退(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-18,000670.SZ,盈方微,SZSE,主板,False,False,False,missing_unexplained
2021-01-18,000760.SZ,斯太退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-18,000792.SZ,盐湖股份,SZSE,主板,False,False,False,missing_unexplained
2021-01-18,000826.SZ,*ST启环,SZSE,主板,True,False,False,missing_known_suspension
2021-01-18,000885.SZ,城发环境,SZSE,主板,True,False,False,missing_known_suspension
2021-01-18,000996.SZ,中期退(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-18,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-18,002359.SZ,北讯退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-18,002450.SZ,康得退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-18,002711.SZ,欧浦退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-18,600086.SH,退金钰(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-18,600157.SH,永泰能源,SSE,主板,True,False,False,missing_known_suspension
2021-01-18,600317.SH,营口港(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-18,600485.SH,*ST信威(退),SSE,主板,False,False,False,missing_unexplained
2021-01-18,600614.SH,退鹏起(退),SSE,主板,False,False,False,missing_unexplained
2021-01-18,600634.SH,退富控(退),SSE,主板,False,False,False,missing_unexplained
2021-01-18,600677.SH,*ST航通(退),SSE,主板,False,False,False,missing_unexplained
2021-01-18,600701.SH,退工新(退),SSE,主板,False,False,False,missing_unexplained
2021-01-18,600723.SH,首商股份(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-18,600859.SH,王府井,SSE,主板,True,False,False,missing_known_suspension
2021-01-18,600891.SH,退秋林(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-18,601866.SH,中远海发,SSE,主板,True,False,False,missing_known_suspension
2021-01-18,601880.SH,辽港股份,SSE,主板,True,False,False,missing_known_suspension
2021-01-19,000528.SZ,柳工,SZSE,主板,True,False,False,missing_known_suspension
2021-01-19,000662.SZ,天夏退(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-19,000670.SZ,盈方微,SZSE,主板,False,False,False,missing_unexplained
2021-01-19,000760.SZ,斯太退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-19,000792.SZ,盐湖股份,SZSE,主板,False,False,False,missing_unexplained
2021-01-19,000826.SZ,*ST启环,SZSE,主板,True,False,False,missing_known_suspension
2021-01-19,000885.SZ,城发环境,SZSE,主板,True,False,False,missing_known_suspension
2021-01-19,000996.SZ,中期退(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-19,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-19,002359.SZ,北讯退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-19,002450.SZ,康得退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-19,002711.SZ,欧浦退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-19,600086.SH,退金钰(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-19,600317.SH,营口港(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-19,600485.SH,*ST信威(退),SSE,主板,False,False,False,missing_unexplained
2021-01-19,600614.SH,退鹏起(退),SSE,主板,False,False,False,missing_unexplained
2021-01-19,600634.SH,退富控(退),SSE,主板,False,False,False,missing_unexplained
2021-01-19,600677.SH,*ST航通(退),SSE,主板,False,False,False,missing_unexplained
2021-01-19,600701.SH,退工新(退),SSE,主板,False,False,False,missing_unexplained
2021-01-19,600723.SH,首商股份(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-19,600859.SH,王府井,SSE,主板,True,False,False,missing_known_suspension
2021-01-19,600891.SH,退秋林(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-19,601866.SH,中远海发,SSE,主板,True,False,False,missing_known_suspension
2021-01-19,601880.SH,辽港股份,SSE,主板,True,False,False,missing_known_suspension
2021-01-20,000528.SZ,柳工,SZSE,主板,True,False,False,missing_known_suspension
2021-01-20,000662.SZ,天夏退(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-20,000670.SZ,盈方微,SZSE,主板,False,False,False,missing_unexplained
2021-01-20,000760.SZ,斯太退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-20,000792.SZ,盐湖股份,SZSE,主板,False,False,False,missing_unexplained
2021-01-20,000826.SZ,*ST启环,SZSE,主板,True,False,False,missing_known_suspension
2021-01-20,000885.SZ,城发环境,SZSE,主板,True,False,False,missing_known_suspension
2021-01-20,000996.SZ,中期退(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-20,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-20,002359.SZ,北讯退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-20,002450.SZ,康得退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-20,002711.SZ,欧浦退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-20,600086.SH,退金钰(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-20,600317.SH,营口港(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-20,600485.SH,*ST信威(退),SSE,主板,False,False,False,missing_unexplained
2021-01-20,600614.SH,退鹏起(退),SSE,主板,False,False,False,missing_unexplained
2021-01-20,600634.SH,退富控(退),SSE,主板,False,False,False,missing_unexplained
2021-01-20,600677.SH,*ST航通(退),SSE,主板,False,False,False,missing_unexplained
2021-01-20,600701.SH,退工新(退),SSE,主板,False,False,False,missing_unexplained
2021-01-20,600723.SH,首商股份(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-20,600844.SH,金煤科技,SSE,主板,True,False,False,missing_known_suspension
2021-01-20,600859.SH,王府井,SSE,主板,True,False,False,missing_known_suspension
2021-01-20,600891.SH,退秋林(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-20,601866.SH,中远海发,SSE,主板,True,False,False,missing_known_suspension
2021-01-20,601880.SH,辽港股份,SSE,主板,True,False,False,missing_known_suspension
2021-01-20,603693.SH,江苏新能,SSE,主板,True,False,False,missing_known_suspension
2021-01-20,603985.SH,恒润股份,SSE,主板,True,False,False,missing_known_suspension
2021-01-21,000528.SZ,柳工,SZSE,主板,True,False,False,missing_known_suspension
2021-01-21,000662.SZ,天夏退(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-21,000670.SZ,盈方微,SZSE,主板,False,False,False,missing_unexplained
2021-01-21,000760.SZ,斯太退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-21,000792.SZ,盐湖股份,SZSE,主板,False,False,False,missing_unexplained
2021-01-21,000826.SZ,*ST启环,SZSE,主板,True,False,False,missing_known_suspension
2021-01-21,000885.SZ,城发环境,SZSE,主板,True,False,False,missing_known_suspension
2021-01-21,000996.SZ,中期退(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-21,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-21,002289.SZ,宇顺电子,SZSE,主板,True,False,False,missing_known_suspension
2021-01-21,002359.SZ,北讯退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-21,002450.SZ,康得退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-21,002711.SZ,欧浦退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-21,600317.SH,营口港(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-21,600485.SH,*ST信威(退),SSE,主板,False,False,False,missing_unexplained
2021-01-21,600614.SH,退鹏起(退),SSE,主板,False,False,False,missing_unexplained
2021-01-21,600634.SH,退富控(退),SSE,主板,False,False,False,missing_unexplained
2021-01-21,600677.SH,*ST航通(退),SSE,主板,False,False,False,missing_unexplained
2021-01-21,600701.SH,退工新(退),SSE,主板,False,False,False,missing_unexplained
2021-01-21,600723.SH,首商股份(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-21,600844.SH,金煤科技,SSE,主板,True,False,False,missing_known_suspension
2021-01-21,600859.SH,王府井,SSE,主板,True,False,False,missing_known_suspension
2021-01-21,600891.SH,退秋林(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-21,601866.SH,中远海发,SSE,主板,True,False,False,missing_known_suspension
2021-01-21,601880.SH,辽港股份,SSE,主板,True,False,False,missing_known_suspension
2021-01-21,603693.SH,江苏新能,SSE,主板,True,False,False,missing_known_suspension
2021-01-21,603985.SH,恒润股份,SSE,主板,True,False,False,missing_known_suspension
2021-01-22,000528.SZ,柳工,SZSE,主板,True,False,False,missing_known_suspension
2021-01-22,000662.SZ,天夏退(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-22,000670.SZ,盈方微,SZSE,主板,False,False,False,missing_unexplained
2021-01-22,000760.SZ,斯太退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-22,000792.SZ,盐湖股份,SZSE,主板,False,False,False,missing_unexplained
2021-01-22,000826.SZ,*ST启环,SZSE,主板,True,False,False,missing_known_suspension
2021-01-22,000885.SZ,城发环境,SZSE,主板,True,False,False,missing_known_suspension
2021-01-22,000996.SZ,中期退(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-22,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-22,002289.SZ,宇顺电子,SZSE,主板,True,False,False,missing_known_suspension
2021-01-22,002359.SZ,北讯退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-22,002450.SZ,康得退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-22,002711.SZ,欧浦退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-22,600317.SH,营口港(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-22,600485.SH,*ST信威(退),SSE,主板,False,False,False,missing_unexplained
2021-01-22,600614.SH,退鹏起(退),SSE,主板,False,False,False,missing_unexplained
2021-01-22,600634.SH,退富控(退),SSE,主板,False,False,False,missing_unexplained
2021-01-22,600677.SH,*ST航通(退),SSE,主板,False,False,False,missing_unexplained
2021-01-22,600701.SH,退工新(退),SSE,主板,False,False,False,missing_unexplained
2021-01-22,600723.SH,首商股份(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-22,600859.SH,王府井,SSE,主板,True,False,False,missing_known_suspension
2021-01-22,600891.SH,退秋林(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-22,601866.SH,中远海发,SSE,主板,True,False,False,missing_known_suspension
2021-01-22,603693.SH,江苏新能,SSE,主板,True,False,False,missing_known_suspension
2021-01-22,603985.SH,恒润股份,SSE,主板,True,False,False,missing_known_suspension
2021-01-25,000528.SZ,柳工,SZSE,主板,True,False,False,missing_known_suspension
2021-01-25,000662.SZ,天夏退(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-25,000670.SZ,盈方微,SZSE,主板,False,False,False,missing_unexplained
2021-01-25,000760.SZ,斯太退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-25,000792.SZ,盐湖股份,SZSE,主板,False,False,False,missing_unexplained
2021-01-25,000996.SZ,中期退(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-25,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-25,002289.SZ,宇顺电子,SZSE,主板,True,False,False,missing_known_suspension
2021-01-25,002359.SZ,北讯退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-25,002450.SZ,康得退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-25,002711.SZ,欧浦退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-25,600317.SH,营口港(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-25,600461.SH,洪城环境,SSE,主板,True,False,False,missing_known_suspension
2021-01-25,600485.SH,*ST信威(退),SSE,主板,False,False,False,missing_unexplained
2021-01-25,600614.SH,退鹏起(退),SSE,主板,False,False,False,missing_unexplained
2021-01-25,600634.SH,退富控(退),SSE,主板,False,False,False,missing_unexplained
2021-01-25,600677.SH,*ST航通(退),SSE,主板,False,False,False,missing_unexplained
2021-01-25,600701.SH,退工新(退),SSE,主板,False,False,False,missing_unexplained
2021-01-25,600723.SH,首商股份(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-25,600859.SH,王府井,SSE,主板,True,False,False,missing_known_suspension
2021-01-25,600891.SH,退秋林(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-25,601866.SH,中远海发,SSE,主板,True,False,False,missing_known_suspension
2021-01-25,603010.SH,万盛股份,SSE,主板,True,False,False,missing_known_suspension
2021-01-25,603693.SH,江苏新能,SSE,主板,True,False,False,missing_known_suspension
2021-01-25,603985.SH,恒润股份,SSE,主板,True,False,False,missing_known_suspension
2021-01-26,000528.SZ,柳工,SZSE,主板,True,False,False,missing_known_suspension
2021-01-26,000662.SZ,天夏退(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-26,000670.SZ,盈方微,SZSE,主板,False,False,False,missing_unexplained
2021-01-26,000760.SZ,斯太退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-26,000792.SZ,盐湖股份,SZSE,主板,False,False,False,missing_unexplained
2021-01-26,000996.SZ,中期退(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-26,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-26,002289.SZ,宇顺电子,SZSE,主板,True,False,False,missing_known_suspension
2021-01-26,002359.SZ,北讯退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-26,002450.SZ,康得退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-26,002711.SZ,欧浦退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-26,600317.SH,营口港(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-26,600461.SH,洪城环境,SSE,主板,True,False,False,missing_known_suspension
2021-01-26,600485.SH,*ST信威(退),SSE,主板,False,False,False,missing_unexplained
2021-01-26,600614.SH,退鹏起(退),SSE,主板,False,False,False,missing_unexplained
2021-01-26,600634.SH,退富控(退),SSE,主板,False,False,False,missing_unexplained
2021-01-26,600677.SH,*ST航通(退),SSE,主板,False,False,False,missing_unexplained
2021-01-26,600701.SH,退工新(退),SSE,主板,False,False,False,missing_unexplained
2021-01-26,600723.SH,首商股份(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-26,600859.SH,王府井,SSE,主板,True,False,False,missing_known_suspension
2021-01-26,600891.SH,退秋林(退),SSE,主板,True,False,False,missing_known_suspension
2021-01-26,601866.SH,中远海发,SSE,主板,True,False,False,missing_known_suspension
2021-01-26,603010.SH,万盛股份,SSE,主板,True,False,False,missing_known_suspension
2021-01-26,603693.SH,江苏新能,SSE,主板,True,False,False,missing_known_suspension
2021-01-26,603985.SH,恒润股份,SSE,主板,True,False,False,missing_known_suspension
2021-01-27,000528.SZ,柳工,SZSE,主板,True,False,False,missing_known_suspension
2021-01-27,000662.SZ,天夏退(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-27,000670.SZ,盈方微,SZSE,主板,False,False,False,missing_unexplained
2021-01-27,000760.SZ,斯太退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-27,000792.SZ,盐湖股份,SZSE,主板,False,False,False,missing_unexplained
2021-01-27,000996.SZ,中期退(退),SZSE,主板,True,False,False,missing_known_suspension
2021-01-27,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-27,002289.SZ,宇顺电子,SZSE,主板,True,False,False,missing_known_suspension
2021-01-27,002359.SZ,北讯退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-27,002450.SZ,康得退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-27,002711.SZ,欧浦退(退),SZSE,主板,False,False,False,missing_unexplained
2021-01-27,600317.SH,营口港(退),SSE,主板,True,False,False,missing_known_suspension
